"LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","MasVnrArea","TotalBsmtSF","1stFlrSF","2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","Fireplaces","GarageCars","PoolArea","SalePrice"
80,8892,5,5,1960,66,1065,1065,0,0,0,0,1,1,3,1,0,2,0,126500
65,10482,6,8,1958,63,588,1138,0,0,0,1,1,0,3,1,0,1,0,145000
70,7535,5,7,1958,0,912,912,0,0,0,1,1,0,2,1,0,1,0,120000
74,7450,5,5,1956,0,894,1074,0,0,0,0,1,0,2,1,1,2,0,124000
,8339,5,7,1959,0,0,882,0,0,0,0,1,0,3,1,0,1,0,106500
,14357,5,5,1961,0,864,1187,0,0,1,0,1,0,2,1,1,2,0,140500
76,8243,5,7,1961,56,964,964,0,0,0,0,1,0,3,1,1,2,0,137500
70,8680,5,7,1960,0,894,894,0,0,0,0,1,0,3,1,0,1,0,117600
80,8800,7,6,1966,202,1174,1200,0,0,0,1,2,0,3,1,1,2,0,163500
80,9200,6,5,1965,98,1042,1042,0,0,0,0,2,0,3,1,0,2,0,161000
85,9350,6,7,1964,108,1302,1302,0,0,0,1,2,0,3,1,0,1,0,158000
80,8800,6,7,1964,306,845,845,1309,0,0,0,2,1,5,1,1,2,0,224500
,11382,6,5,1964,212,1130,1374,0,0,0,1,1,0,3,1,1,1,0,147000
,22002,6,7,1959,136,1592,1652,0,0,1,0,1,1,3,1,1,2,0,200000
,14585,6,6,1960,85,1144,1429,0,0,0,1,1,0,3,1,2,2,0,181900
75,7388,5,6,1959,0,1063,1327,0,0,1,0,1,0,3,1,0,2,0,150750
70,9842,4,5,1962,0,0,1224,0,0,0,0,2,0,2,2,0,2,0,101800
57,8280,6,5,1950,0,932,932,0,0,0,0,1,0,2,1,1,1,0,124000
85,12172,5,7,1940,0,822,908,0,0,0,0,1,0,2,1,0,2,0,138500
50,5000,1,3,1946,0,0,334,0,0,0,0,1,0,1,1,0,0,0,39300
50,5000,3,3,1946,0,666,666,0,0,0,1,1,0,2,1,0,0,0,64500
51,3500,3,5,1945,0,370,442,228,0,1,0,1,0,2,1,0,0,0,64000
50,5175,5,8,1958,0,808,808,0,0,0,0,1,0,2,1,0,1,0,112000
100,9500,6,6,1964,272,816,1127,850,0,0,1,1,1,4,1,1,2,0,165000
80,9600,5,6,1955,176,1078,1150,0,0,1,0,1,0,2,1,0,1,0,144000
95,11345,5,5,1948,567,928,928,992,0,0,0,2,0,4,2,0,2,0,137000
79,9492,5,5,1941,0,768,968,408,0,1,0,1,0,3,1,1,1,0,105000
79,9480,5,7,1942,224,728,888,756,0,0,0,1,1,3,1,2,1,0,146500
63,8668,5,5,1968,0,1560,1560,0,0,0,0,2,0,4,2,0,3,0,126000
,10050,5,6,1966,87,793,1280,0,0,0,1,2,0,3,1,1,2,0,175000
100,9600,6,5,1961,291,1218,1254,0,0,1,0,1,0,3,1,1,2,0,158500
70,10150,5,5,1958,1,912,912,0,0,0,0,1,0,2,1,0,1,0,114500
78,11344,5,5,1958,180,874,874,650,0,0,0,1,1,3,1,0,1,0,144000
,18450,6,5,1965,113,1021,1465,915,0,0,0,2,1,3,1,1,2,0,129000
73,8760,6,7,1957,0,936,936,0,0,1,0,1,0,2,1,0,1,0,141000
65,6860,5,6,1956,54,1008,1008,0,0,1,0,1,0,3,1,0,1,0,131000
60,8250,5,7,1963,0,1053,1053,0,0,1,0,1,0,3,1,0,2,0,142100
70,8176,5,6,1958,0,1056,1056,0,0,1,0,1,0,3,1,0,1,0,139000
75,9750,6,6,1958,243,1442,1442,0,0,0,0,1,1,4,1,0,1,0,157900
80,9250,5,7,1954,0,1056,1056,0,0,0,1,1,0,3,1,0,1,0,139400
90,11988,6,6,1957,0,1244,1244,0,0,0,0,1,1,3,1,2,1,0,150000
70,9100,5,5,1960,69,1144,1144,0,0,0,0,1,0,3,1,1,1,0,120000
80,9736,6,6,1957,289,1331,1721,0,0,0,0,1,0,4,1,3,2,0,174850
72,9770,5,5,1957,0,922,922,0,0,1,0,1,0,2,1,0,1,0,116000
72,10152,5,5,1956,120,1048,1048,0,0,1,0,1,0,3,1,0,1,0,135000
,12155,6,3,1970,0,1657,1657,0,0,0,1,2,0,3,1,1,2,0,163500
70,12198,5,6,1955,0,1204,1411,0,0,0,0,1,0,3,1,1,1,0,130000
75,10050,5,5,1955,0,1216,1216,0,0,1,0,1,0,3,1,0,1,0,129500
60,11556,5,9,1953,0,864,1154,0,0,0,0,1,1,3,1,0,1,0,142000
70,8078,5,5,1958,260,1560,1560,0,0,0,0,2,0,4,2,0,2,0,128600
60,10950,6,6,1952,0,948,948,0,0,0,0,1,0,2,1,0,2,0,125000
68,7942,6,7,1953,0,1040,1040,0,0,0,1,1,0,3,1,0,1,0,136000
66,8923,5,7,1953,0,1008,1008,0,0,1,0,1,0,2,1,0,1,0,134500
71,8540,5,8,1956,0,925,925,0,0,1,0,1,0,3,1,0,1,0,127000
60,7134,5,5,1955,0,384,1360,0,0,0,0,1,0,3,1,1,2,0,130000
55,7150,4,4,1955,0,1190,1040,500,0,1,0,1,0,4,1,0,1,0,115000
70,8400,5,5,1955,0,923,925,0,0,1,0,1,0,3,1,2,1,0,116900
70,13300,5,7,1956,0,928,928,0,0,0,0,1,0,2,1,0,1,0,132000
75,9532,4,6,1953,0,1105,1647,0,0,1,0,1,0,3,1,1,1,368,153000
,15783,5,5,1952,0,924,924,0,0,0,0,1,0,2,1,0,1,0,112500
60,14190,4,7,1890,0,925,1000,544,0,0,0,2,0,3,1,0,0,0,138000
60,9600,5,7,1949,0,845,893,0,0,0,1,1,0,2,1,0,2,0,135000
,12099,5,6,1953,0,1216,1216,0,512,1,0,1,0,3,1,1,1,0,156000
113,21281,5,4,1935,0,666,1308,1778,0,0,0,3,1,4,1,0,3,0,301600
60,10134,5,6,1940,0,735,735,299,0,0,0,1,0,2,1,0,1,0,109000
55,5500,4,6,1956,0,882,882,0,0,0,0,1,0,1,1,0,0,0,103200
60,10284,4,7,1925,0,1151,845,436,0,1,0,2,0,1,1,0,2,0,128500
60,10800,4,6,1927,0,656,968,0,0,0,0,2,0,4,1,0,1,0,64500
60,10800,5,9,1895,0,736,751,783,0,0,0,1,1,3,1,0,0,0,148000
60,5400,5,6,1920,0,691,691,0,0,0,0,1,0,2,1,0,1,0,86000
93,10090,7,5,1963,364,725,1035,616,0,0,1,2,0,4,1,2,1,0,172000
75,8700,5,7,1961,53,920,888,0,0,0,1,1,0,3,1,0,1,0,120000
66,8300,6,6,1968,86,952,952,0,0,1,0,1,0,3,1,0,1,0,128500
70,11606,5,5,1969,192,1040,1040,1040,0,0,1,1,2,5,1,2,2,0,135000
60,8064,5,7,1949,0,672,672,252,0,0,0,1,0,3,1,1,2,0,122900
60,11664,6,5,1948,206,1082,1082,0,0,0,0,1,0,2,1,1,1,0,119200
78,10496,6,6,1949,320,1040,1168,678,0,0,0,2,0,3,1,1,1,0,143000
60,7200,5,7,1950,0,876,988,0,0,0,0,1,0,3,1,0,1,0,119000
60,7200,5,3,1950,0,864,1238,0,0,0,0,1,1,3,1,1,1,0,102000
60,7200,5,8,1950,0,864,864,0,0,1,0,1,0,3,1,0,2,0,129000
70,7000,5,7,1960,45,1010,1134,0,0,0,0,1,0,2,1,0,1,0,135000
,7500,5,7,1959,0,1040,1040,0,0,1,0,1,0,3,1,0,1,0,152000
70,7315,5,6,1958,0,1170,1170,0,0,0,1,1,0,3,1,1,1,0,140000
70,7903,5,5,1960,0,1242,1242,0,0,1,0,1,1,3,1,0,1,0,152000
80,8000,5,5,1960,0,1377,1377,0,0,1,0,1,0,3,1,2,1,0,156500
80,8000,5,4,1961,0,1800,1800,0,0,0,0,2,0,6,2,0,0,0,141000
70,7000,5,6,1961,0,0,925,0,0,0,0,1,0,3,1,0,1,0,99000
80,9760,6,8,1964,340,822,1020,831,0,0,0,2,1,3,1,1,2,0,187000
69,7590,5,5,1962,288,864,876,936,0,0,0,2,0,4,1,1,1,0,169500
60,6600,5,5,1962,0,864,864,0,0,0,0,1,0,2,1,0,1,0,125500
66,6760,5,5,1962,0,896,936,0,0,1,0,1,0,3,1,1,1,0,130000
60,6978,5,7,1926,0,850,960,0,0,0,0,1,0,2,1,0,2,0,103000
60,9600,5,7,1910,0,264,768,664,0,0,0,2,0,2,1,0,2,0,132000
50,6000,6,6,1927,0,845,866,430,0,0,0,1,0,3,1,0,2,0,127500
56,4480,5,5,1922,0,1022,1022,0,0,1,0,1,0,2,1,1,1,0,89500
60,7200,5,5,1980,180,936,936,0,0,1,0,1,0,2,1,0,2,0,140000
56,3153,5,6,1920,0,967,967,0,0,0,0,1,0,2,1,1,1,0,99900
60,10800,4,7,1885,0,641,1047,0,0,0,0,1,0,2,1,0,1,0,100000
60,7200,5,8,1940,279,808,1072,0,0,0,0,1,0,2,1,2,2,0,130000
120,9000,5,8,1900,0,680,680,494,0,0,0,1,0,2,1,1,2,0,135000
50,6000,3,7,1948,0,649,679,504,0,0,0,1,1,2,1,0,1,0,120000
50,5925,4,7,1937,435,907,1131,0,0,0,0,1,0,2,1,0,2,0,89471
50,5925,4,6,1900,0,570,761,380,0,0,0,1,0,3,1,0,1,0,85000
50,6000,4,4,1920,0,960,960,0,0,0,0,1,0,2,1,0,1,0,108500
57,9639,4,8,1900,0,1075,1156,642,0,0,0,2,1,4,1,0,2,0,137000
40,3880,5,9,1945,0,686,866,0,0,0,0,1,0,2,1,0,0,0,110500
60,8520,5,6,1923,0,968,968,0,0,0,0,1,0,2,1,0,2,0,100000
,10337,8,9,1910,0,725,909,863,0,0,0,2,1,3,1,0,2,0,184900
53,9863,6,6,1927,0,728,914,728,0,0,1,1,1,4,1,1,1,0,145000
60,9600,5,8,1925,0,702,842,630,0,0,0,1,0,3,1,0,1,0,125000
35,4571,5,7,1910,0,616,616,616,0,0,0,1,0,3,1,0,2,0,114000
85,13600,5,5,1900,0,662,1422,915,0,0,0,2,0,5,2,0,2,0,90000
56,8398,6,8,1910,0,926,991,659,0,0,0,2,0,3,1,0,2,0,144100
90,9900,6,4,1880,0,1008,1178,1032,0,0,0,2,0,5,1,0,1,0,117500
60,3600,5,7,1930,0,687,687,671,0,0,0,1,1,3,1,1,1,0,124500
75,13500,7,8,1879,0,819,1312,1142,0,0,0,2,0,3,1,1,2,0,185000
60,7200,6,6,1910,0,1214,1260,1031,0,0,1,2,0,4,2,1,2,0,133900
40,5400,6,7,1926,0,1149,1149,467,0,0,0,2,0,3,1,0,1,0,152000
90,8100,5,6,1948,0,1559,1559,0,0,1,0,1,0,2,1,0,2,0,153500
60,10800,7,8,1890,0,718,1576,978,0,0,0,1,1,3,1,0,2,0,159500
52,9439,5,5,1930,0,912,912,336,0,0,0,1,0,2,1,0,1,0,87000
52,8626,4,6,1956,1,0,968,0,0,0,0,1,0,2,1,0,1,0,104500
76,11800,4,7,1949,0,0,1382,0,0,0,0,2,0,1,1,1,1,0,110000
55,6854,5,7,1925,0,756,916,144,0,1,0,1,0,1,1,1,1,0,136500
55,8674,5,6,1950,0,910,910,525,0,1,0,1,0,3,1,0,1,0,128250
98,8731,5,5,1920,0,915,1167,0,0,0,0,1,0,3,1,1,2,0,144000
70,8737,6,7,1923,0,1065,915,720,0,0,0,1,1,3,1,1,2,0,210000
50,6125,5,7,1939,0,728,728,546,0,0,0,2,0,3,1,0,1,0,135000
50,6000,6,6,1939,0,600,608,624,0,0,0,1,1,3,1,2,1,0,128000
60,6000,6,6,1941,0,735,869,349,0,0,1,1,0,3,1,1,2,0,131000
51,6120,5,7,1939,0,884,884,0,0,0,0,1,0,2,1,0,1,0,113000
,6240,6,5,1938,0,861,861,548,0,1,0,1,1,3,1,1,2,0,126000
52,6240,5,8,1939,0,672,899,423,0,1,0,1,0,4,1,0,1,0,132000
52,6240,5,7,1930,0,966,1014,412,0,0,0,1,0,3,1,1,1,0,131750
51,6120,5,6,1926,0,756,903,378,0,1,0,1,0,2,1,0,2,0,132500
51,6120,5,8,1920,0,939,939,574,0,0,0,1,1,4,1,0,1,0,137500
51,6120,7,8,1929,0,832,854,0,0,0,0,1,0,2,1,0,2,0,132000
52,6240,6,6,1931,0,884,959,408,0,0,0,1,0,3,1,1,1,0,127500
60,6180,6,5,1926,0,960,986,0,0,0,0,1,0,2,1,1,1,0,102000
47,7755,6,8,1918,0,1100,1100,1164,0,0,0,2,1,4,1,0,1,0,200000
60,13515,6,6,1919,0,764,1060,764,0,0,0,1,0,3,1,1,2,0,180500
60,8850,6,7,1920,0,768,752,624,0,0,0,1,0,3,1,0,2,0,165000
60,8550,5,5,1926,0,750,960,356,0,0,0,1,0,4,1,0,2,0,90000
60,8730,6,7,1915,0,698,698,698,0,0,0,1,0,3,1,0,1,0,153575
,5700,7,6,1929,0,672,672,672,0,1,0,1,1,3,1,1,2,0,140000
60,8520,6,7,1916,0,714,1664,862,0,0,0,2,0,5,1,1,1,0,136000
40,5680,5,4,1901,0,592,933,240,0,0,0,2,0,3,1,0,1,0,113000
40,5680,5,3,1901,0,969,969,245,0,0,0,1,0,2,1,0,1,0,117000
,7758,7,4,1931,600,1040,1226,592,0,0,0,1,1,4,1,2,1,0,169500
57,7449,7,7,1930,0,637,1108,0,0,0,0,1,0,3,1,1,1,0,139400
120,13200,6,6,1963,234,741,1497,797,0,0,0,3,0,5,1,1,2,0,202500
60,6882,6,7,1914,0,684,773,582,0,0,0,1,1,3,1,0,0,0,127000
50,9000,6,6,1937,0,780,780,595,0,0,0,1,1,3,1,1,1,0,141000
60,9780,7,9,1950,0,976,976,976,0,0,0,1,1,4,1,2,1,0,212300
60,10320,6,5,1915,0,1138,1138,1042,0,0,0,1,1,3,1,1,2,0,161000
52,4330,4,6,1958,0,808,838,477,0,1,0,2,0,3,1,0,2,0,99500
60,7200,5,7,1920,0,530,581,530,0,0,0,1,0,3,1,0,1,0,101000
40,4800,4,7,1916,0,1196,1196,0,0,1,0,1,0,2,1,0,2,0,109900
,12358,5,6,1941,0,720,854,0,528,0,0,1,1,2,1,0,2,0,128500
60,10120,7,4,1910,0,925,964,925,0,0,0,1,1,4,2,1,1,0,122000
55,4388,5,7,1930,0,672,840,0,0,0,0,1,0,3,1,1,0,0,87000
60,10320,4,1,1910,0,771,866,504,114,0,0,2,0,3,1,0,1,0,50000
107,12888,7,8,1937,0,1005,1262,1005,0,1,0,1,1,3,1,2,2,0,219000
138,18030,5,6,1946,0,1598,1636,971,479,0,0,3,0,3,1,1,0,0,200500
60,8160,5,6,1940,0,756,756,378,0,1,0,1,1,3,1,0,1,0,126000
59,4484,5,6,1942,0,672,778,504,0,1,0,1,0,2,1,0,1,0,108500
75,11235,5,5,1963,0,925,999,0,0,1,0,1,0,3,1,0,1,0,130000
75,11235,5,5,1964,30,1420,1452,0,0,1,0,1,0,2,1,1,2,0,158450
62,14299,4,3,1964,0,1005,1005,0,0,1,0,1,0,3,1,0,2,0,115400
61,7943,4,5,1961,192,1029,1029,0,0,1,0,1,0,3,1,0,1,0,118500
65,14149,5,8,1964,50,980,1020,0,0,0,1,2,0,3,1,1,2,0,165000
,11677,5,4,1966,442,1040,1040,0,0,1,0,1,0,3,1,0,1,0,123000
70,8400,6,5,1966,0,814,913,0,0,1,0,1,0,3,1,0,1,0,129000
99,7094,5,5,1966,0,894,894,0,0,0,0,1,0,3,1,0,1,0,125000
,8978,5,5,1968,0,948,948,0,0,0,0,1,0,3,1,0,1,0,108000
70,8425,5,6,1971,0,768,868,0,0,1,0,1,0,2,1,0,2,0,119900
86,8665,5,5,1968,89,876,897,0,0,0,0,1,0,3,1,0,1,0,115000
,8398,5,5,1967,323,943,943,0,0,1,0,1,0,2,1,0,2,0,134500
66,7742,5,7,1966,0,955,955,0,0,1,0,1,0,3,1,0,1,0,127000
109,8724,5,5,1968,0,894,894,0,0,0,0,1,0,3,1,1,2,0,129000
71,8197,6,5,1977,148,660,1285,0,0,0,0,1,1,3,1,1,2,0,143500
,8169,5,7,1966,0,912,912,0,0,1,0,1,0,3,1,0,1,0,129000
81,14175,5,5,1956,0,1240,1375,0,0,1,0,1,0,3,1,1,1,0,187000
99,16779,5,4,1920,356,671,1567,1087,0,0,0,3,0,4,1,1,2,0,158000
,25339,5,7,1918,0,816,1416,0,0,0,0,2,0,3,1,0,2,0,112000
70,6960,7,8,1940,0,680,798,504,0,0,0,1,1,2,1,2,1,0,165250
91,11375,6,5,1954,0,967,1299,0,0,0,0,1,0,3,1,1,2,0,150000
85,13770,5,6,1958,340,1158,1176,0,0,1,0,1,0,3,1,2,1,0,137000
,9000,4,7,1945,0,0,998,0,0,0,0,1,0,3,1,0,2,0,89500
,115149,7,5,1971,351,1643,1824,0,0,1,0,2,0,2,1,2,2,0,302000
,11075,6,5,1984,136,1190,1522,0,0,0,0,2,0,3,1,1,2,0,182000
97,10029,6,5,1988,268,1151,1164,896,0,0,1,2,1,4,1,1,2,0,211000
,17541,5,7,1948,0,409,1325,0,0,0,0,2,0,3,1,1,2,0,216000
,22692,5,5,1953,0,1073,1630,0,0,0,0,2,0,3,1,1,2,0,130000
84,17808,4,5,1946,0,484,1242,0,0,0,0,1,0,2,1,0,1,0,109900
102,12671,6,7,1954,300,1288,2422,0,0,0,0,3,0,4,1,2,2,0,255000
84,12615,6,7,1950,0,1202,2158,0,0,1,0,2,0,4,1,1,2,0,243000
70,10512,6,6,1954,0,988,988,638,0,0,0,1,1,3,1,0,1,0,154000
60,5400,5,5,1958,0,864,864,0,0,0,1,1,0,3,1,0,1,0,118000
,11515,4,5,1958,0,0,943,0,0,0,0,1,0,3,1,0,1,0,80000
42,7711,4,3,1977,0,1440,1440,0,0,2,0,2,0,4,2,0,0,0,150000
58,9098,4,7,1920,0,528,605,0,0,1,0,1,0,2,1,0,0,0,86000
39,3869,5,6,1984,149,1038,1038,0,0,0,0,2,0,2,1,0,1,0,130000
58,9280,5,6,1951,0,1342,1342,0,0,1,0,1,0,4,1,0,1,0,125000
60,11100,5,6,1951,0,1080,1080,400,0,1,0,1,0,4,1,1,1,0,136500
50,7550,4,5,1920,0,951,986,376,0,0,0,2,0,4,1,0,1,0,96000
60,9060,5,6,1957,98,0,1340,0,0,0,0,1,0,3,1,1,1,0,120000
104,23920,6,5,1984,0,1105,1105,717,0,0,0,2,0,4,1,1,2,444,228500
114,10357,7,5,1990,0,910,1442,0,0,1,0,2,0,3,1,1,2,0,179900
116,13474,7,5,1990,246,700,1122,1121,0,1,0,2,1,4,1,1,3,0,225000
86,10380,7,5,1986,172,1502,1553,1177,0,1,0,2,1,4,1,1,2,0,301000
103,13125,7,5,1991,0,1104,912,1215,0,1,0,2,1,4,1,1,3,0,238000
82,11287,7,6,1989,340,807,1175,807,0,0,0,2,1,3,1,1,2,0,228500
75,9317,7,5,1994,0,779,1029,929,0,1,0,2,1,3,1,1,2,0,220000
77,9965,7,5,2007,220,1264,1282,1414,0,1,0,2,1,4,1,1,3,0,383970
77,9965,8,5,2006,340,1466,1466,1362,0,1,0,3,0,4,1,1,3,0,424870
71,9178,8,5,2007,306,1643,1651,0,0,0,0,2,0,3,1,1,3,0,250000
93,10481,8,5,2006,0,2140,2140,0,0,0,0,2,1,3,1,0,3,0,360000
91,10652,7,5,2006,306,1494,1494,0,0,0,0,2,0,3,1,1,3,0,279500
103,11175,7,5,2007,0,1316,1316,0,0,0,0,2,0,3,1,1,2,0,200141
66,10235,8,5,2007,306,1643,1651,0,0,0,0,2,0,3,1,1,3,0,246500
69,9588,8,5,2007,270,1482,1482,1092,0,0,0,2,1,3,1,1,3,0,276000
68,8814,7,5,2005,80,1274,1274,0,0,1,0,2,0,3,1,0,2,0,203000
85,11103,7,5,2006,0,728,728,728,0,0,0,2,1,3,1,1,2,0,155835
74,8556,7,5,2006,0,1240,1240,0,0,0,0,2,0,2,1,0,3,0,194000
64,6762,7,5,2007,108,1208,1208,0,0,1,0,2,0,2,1,0,2,0,195400
75,11750,7,5,2005,204,1546,1546,0,0,0,0,2,0,3,1,0,3,0,217000
73,8760,8,5,2006,132,1489,1500,0,0,0,0,2,0,3,1,1,2,0,212999
64,7242,7,5,2005,0,1270,1270,0,0,0,0,2,0,2,1,0,2,0,175900
78,9316,7,5,2005,0,879,879,916,0,0,0,2,1,3,1,0,2,0,191000
78,9317,6,5,2006,0,1314,1314,0,0,0,0,2,0,3,1,1,2,0,176432
,14364,7,5,1988,128,1157,1180,882,0,1,0,2,1,3,1,1,2,0,277000
,8883,7,5,1988,360,929,946,927,0,1,0,2,1,3,1,1,2,0,207000
,159000,6,7,1958,472,1444,1444,700,0,0,1,2,0,4,1,2,2,0,277000
,53107,6,5,1992,0,1580,1079,874,0,1,0,2,1,3,1,2,2,0,240000
,12205,6,8,1966,157,832,976,1111,0,0,0,2,1,5,1,0,2,0,187500
155,20064,8,6,1976,0,966,1743,0,0,2,0,0,1,0,1,2,2,0,279000
,14217,5,5,1994,0,1022,1022,0,0,0,1,1,0,3,1,0,2,0,139500
65,8775,5,5,1994,0,990,990,0,0,0,0,1,0,3,1,0,1,0,126000
105,11249,6,5,1995,0,1200,1200,0,0,1,0,2,0,3,1,0,2,0,177500
57,10021,6,6,1997,0,635,646,662,0,1,0,2,1,3,1,0,2,0,175000
,9531,6,5,1998,0,794,882,914,0,1,0,2,1,3,1,0,2,0,211000
60,8428,5,7,1994,0,990,990,0,0,1,0,1,0,3,1,0,1,0,146000
70,16561,5,5,1996,0,1097,1097,0,0,1,0,1,1,3,1,0,1,0,147900
60,8070,4,5,1994,0,990,990,0,0,1,0,1,0,3,1,0,0,0,123600
69,9337,6,5,1997,0,824,905,881,0,1,0,2,1,3,1,0,2,0,204750
47,10820,7,5,1999,0,988,988,885,0,0,0,2,1,3,1,1,2,0,235500
43,12352,7,5,1998,290,853,853,900,0,1,0,2,1,3,1,1,2,0,217000
68,9543,7,5,2001,0,845,845,845,0,0,0,2,1,3,1,0,2,0,190550
,8826,7,5,2000,144,985,985,857,0,1,0,2,1,3,1,1,2,0,217500
72,10665,7,5,2003,167,1453,1479,0,0,1,0,2,0,3,1,0,2,0,226000
72,11317,7,5,2003,101,840,840,828,0,0,0,2,1,3,1,0,2,0,180000
97,11800,5,5,1974,0,864,894,0,0,0,0,1,0,3,1,0,2,0,131000
59,8660,5,5,1976,113,1015,1025,0,0,0,0,2,0,3,1,1,2,0,153500
72,9720,5,7,1977,51,995,1009,0,0,0,0,2,0,3,1,1,2,0,160000
45,8982,5,5,1977,0,1040,1040,0,0,0,0,1,1,3,1,0,2,0,134900
39,16300,5,4,1977,0,876,907,0,0,1,0,1,0,3,1,0,1,0,130000
75,9675,5,6,1975,0,864,879,0,0,0,0,1,0,3,1,0,2,0,120000
70,7700,5,5,1972,0,882,882,0,0,1,0,1,0,3,1,0,2,0,112500
120,10356,5,6,1975,0,969,969,0,0,0,0,1,1,3,1,0,2,0,122000
60,7200,5,5,1972,0,864,864,0,0,1,0,1,0,3,1,0,2,0,127000
60,7200,4,8,1972,0,385,875,0,0,0,0,1,0,3,1,0,2,0,117000
80,10386,8,5,2004,246,2000,2000,0,0,1,0,2,0,3,1,0,3,0,305900
,9375,8,5,2002,149,1284,1284,885,0,0,0,2,1,3,1,1,2,0,228500
,11354,7,5,2000,0,1673,1673,0,0,1,0,2,0,3,1,1,2,0,270000
70,8749,7,5,2002,100,1459,1459,0,0,0,0,2,0,3,1,1,2,0,192000
70,8749,7,5,2003,0,979,992,940,0,1,0,2,1,3,1,1,2,0,213000
65,8158,7,5,2002,214,860,860,869,0,0,0,2,1,3,1,0,2,0,200000
66,16226,8,5,1998,0,1028,1210,1242,0,0,0,2,1,4,1,1,2,0,267000
73,11927,8,5,1994,519,1556,1592,0,0,0,0,2,0,3,1,1,2,0,228000
,12728,8,5,2001,256,1531,1531,908,0,1,0,2,1,4,1,1,2,0,275000
,15295,7,5,1996,254,860,1212,780,0,1,0,2,1,3,1,2,2,0,211000
90,11248,9,5,2002,215,1626,1668,0,0,1,0,2,0,3,1,1,3,0,285000
80,10000,8,5,1995,438,1220,1220,870,0,1,0,2,1,3,1,1,2,0,240000
36,4435,6,5,2003,170,848,848,0,0,1,0,1,0,1,1,0,2,0,131500
73,17227,8,5,1999,158,1341,1341,0,0,1,0,1,1,1,1,1,2,0,246900
65,8200,7,5,2003,0,847,847,1081,0,0,0,2,1,4,1,1,2,0,219500
65,8450,7,5,2003,0,1337,1337,0,0,1,0,2,0,3,1,0,2,0,185000
70,8145,7,5,2007,0,738,738,738,0,0,0,2,1,3,1,0,2,0,179400
79,9245,7,5,2006,0,939,939,858,0,0,0,2,1,3,1,0,2,0,213500
63,8500,7,5,2004,106,1422,1422,0,0,0,0,2,0,3,1,0,2,0,179600
65,8769,7,5,2005,0,1169,1190,0,0,1,0,2,0,2,1,0,2,0,173500
64,8334,6,5,2006,0,1330,1330,0,0,0,0,2,0,3,1,1,2,0,167840
64,8333,7,5,2006,0,738,738,753,0,0,0,2,1,3,1,1,2,0,168675
64,9045,5,5,2005,0,768,768,768,0,0,0,2,1,3,1,0,2,0,167000
70,9170,5,7,1965,0,1214,1214,0,0,1,0,1,0,2,1,0,2,0,140000
75,9825,5,5,1967,162,936,936,0,0,1,0,1,0,2,1,1,1,0,118500
67,8308,4,6,1963,20,1088,1088,0,0,0,0,1,0,2,1,0,2,0,110000
73,10921,4,5,1965,48,960,960,0,0,1,0,1,0,3,1,0,1,0,94750
74,16287,5,6,1925,0,901,901,450,0,1,0,1,0,3,1,1,2,0,122000
80,8240,6,6,1960,198,1179,1179,0,0,0,0,1,0,2,1,0,2,0,110000
81,11841,6,5,1990,104,816,816,0,0,1,0,1,0,3,1,0,0,0,118500
65,6285,6,6,1976,0,960,1044,0,0,1,0,1,0,3,1,1,2,0,133500
,7917,6,7,1976,174,1143,1113,0,0,1,0,1,1,3,1,1,1,0,148000
,9555,5,6,1979,0,0,1100,1133,0,0,0,2,1,5,2,0,2,0,141000
74,8536,5,5,2006,0,1125,1125,0,0,0,0,1,1,2,1,0,2,0,155000
60,7024,5,5,2005,0,1090,1090,0,0,1,0,1,1,2,1,0,2,0,157000
60,7023,5,5,2005,0,734,734,674,0,1,0,2,1,3,1,0,2,0,171500
128,39290,10,5,2008,1224,5095,5095,0,0,1,1,2,1,2,1,2,3,0,183850
130,40094,10,5,2007,762,3138,3138,1538,0,1,0,3,1,3,1,1,3,0,184750
35,3675,6,5,2005,76,547,1072,0,0,1,0,1,0,2,1,0,2,0,140000
64,6400,5,7,1959,0,960,960,0,0,1,0,1,0,2,1,0,1,0,131750
74,6882,4,3,1955,128,0,1152,0,0,0,0,2,0,2,2,0,0,0,61500
75,10215,4,5,1954,132,864,948,0,0,0,0,1,0,3,1,0,1,0,111000
52,8741,5,6,1946,0,1195,1195,0,0,0,0,2,0,4,2,0,0,0,98500
70,4270,3,6,1931,0,544,774,0,0,0,0,1,0,3,1,0,0,0,79000
62,10042,6,8,1920,0,660,740,125,0,1,0,1,0,2,1,1,1,0,108500
68,9450,4,5,1954,0,894,894,0,0,0,0,1,0,3,1,0,2,0,110000
70,11767,4,7,1910,0,560,796,550,0,0,0,1,1,2,1,0,1,0,112000
60,8172,4,5,1955,0,768,768,0,0,0,0,1,0,2,1,1,1,0,125000
60,8172,4,5,1955,0,864,864,0,0,1,0,1,0,3,1,0,2,0,79275
60,8190,4,6,1954,0,948,948,0,0,1,0,1,0,3,1,1,1,0,119000
60,10896,6,7,1914,0,1440,1440,1440,515,0,0,2,0,8,2,0,0,0,200000
60,10890,5,6,1923,0,1296,1296,1296,0,2,0,2,0,6,2,0,0,0,150000
55,10592,6,7,1923,0,602,900,602,0,0,0,1,1,3,1,2,1,0,165000
